-5,-0.2717,0.05796
-4.75,-0.2775,0.05674
-4.5,-0.2777,0.05274
-4.25,-0.2017,0.03626
-4,-0.1774,0.03453
-3.75,-0.15,0.0331
-3.5,-0.1201,0.03184
-3.25,-0.0911,0.03095
-3,-0.0615,0.03022
-2.75,-0.0292,0.02964
-2.5,-0.0021,0.02644
-2.25,0.0162,0.0277
-2,0.0141,0.02941
-1.75,0.0092,0.0301
-1.5,-0.0011,0.03059
-1.25,-0.0111,0.03077
-1,-0.0122,0.03086
-0.75,-0.0065,0.03105
-0.5,-0.0009,0.031
-0.25,0.0171,0.03109
0,0.0716,0.03157
0.25,0.1747,0.03237
0.5,0.2173,0.0328
0.75,0.2247,0.03342
1,0.192,0.03361
1.25,0.2014,0.03412
1.5,0.222,0.03469
1.75,0.2558,0.03512
2,0.3004,0.03553
2.25,0.3499,0.03605
2.5,0.4001,0.03699
2.75,0.374,0.03788
3,0.3954,0.03841
3.25,0.4327,0.03876
3.5,0.4771,0.03907
3.75,0.5264,0.03938
4,0.5822,0.03978
4.25,0.5482,0.04124
4.5,0.5827,0.04157
4.75,0.6299,0.04129
5,0.6863,0.04065
5.25,0.7411,0.04014
5.75,0.7545,0.04176
6,0.8103,0.04029
6.25,0.873,0.03791
6.5,0.9058,0.0374
7,0.9621,0.03597
7.25,1.0336,0.03172
7.5,1.1258,0.02671
7.75,1.0988,0.02903
8,1.1682,0.02499
8.25,1.1691,0.02568
8.5,1.2067,0.02394
8.75,1.2255,0.02386
9,1.223,0.02544
9.25,1.2176,0.02746
9.5,1.2139,0.02962
9.75,1.2165,0.03155
10,1.2225,0.03346
10.25,1.2333,0.03551
10.5,1.2439,0.03703
10.75,1.2523,0.03889
11,1.2706,0.04061
11.25,1.2812,0.04221
11.5,1.2947,0.04389
11.75,1.3343,0.0466
12,1.347,0.04842
12.25,1.3586,0.05052
12.5,1.3681,0.05285
12.75,1.3758,0.05528
13,1.3831,0.05787
13.25,1.3895,0.06093
13.5,1.3903,0.0649
13.75,1.383,0.06953
14,1.3664,0.07495
14.25,1.3437,0.08057
14.5,1.3184,0.0863
14.75,1.292,0.09211
15,1.2653,0.09792
15.25,1.2397,0.10355
15.5,1.2123,0.10997
15.75,1.1881,0.11673
16,1.0089,0.17179
16.75,0.9897,0.20607
17,1.0017,0.21932
17.25,0.9976,0.22293
17.5,0.9765,0.22423
17.75,0.975,0.22849
18,0.9824,0.23266
18.25,1.006,0.23601
18.75,1.0125,0.25752
19,1.011,0.26293
19.25,1.0035,0.26649
19.5,0.9877,0.26933
19.75,0.9865,0.27478
20,0.9871,0.28022
