-5,-0.4418,0.04742
-4.75,-0.3883,0.06646
-4.5,-0.3134,0.0652
-4.25,-0.2922,0.06451
-4,-0.2503,0.06334
-3.75,-0.2282,0.06235
-3.5,-0.179,0.06076
-3.25,-0.1699,0.06043
-3,-0.1338,0.05861
-2.75,-0.0876,0.05694
-2.5,-0.0781,0.05697
-2.25,-0.0517,0.05519
-2,-0.0196,0.05354
-1.75,0.0219,0.05183
-1.5,0.0503,0.05058
-1.25,0.0837,0.04945
-1,0.11,0.04794
-0.75,0.1597,0.04602
-0.5,0.1768,0.04565
-0.25,0.2328,0.04345
0,0.2638,0.04221
0.25,0.3231,0.04103
0.5,0.3547,0.03967
0.75,0.3947,0.03858
1,0.441,0.03754
1.25,0.4667,0.03679
1.5,0.4881,0.03631
1.75,0.5204,0.03587
2,0.5474,0.03495
2.25,0.5609,0.03466
2.5,0.5974,0.03399
2.75,0.7741,0.02943
3,0.8012,0.02928
3.25,0.8405,0.02893
3.5,0.8714,0.02878
3.75,0.9079,0.02862
4,0.9382,0.02858
4.25,0.9668,0.02865
4.5,0.9931,0.02876
4.75,1.0212,0.02891
5,1.051,0.02898
5.25,1.0795,0.02913
5.5,1.1239,0.02884
5.75,1.1423,0.02905
6,1.1674,0.02914
6.25,1.2024,0.02895
6.5,1.226,0.02905
6.75,1.2542,0.02909
7,1.2781,0.02905
7.25,1.304,0.02894
7.5,1.3309,0.02879
7.75,1.3546,0.02864
8,1.3728,0.02852
8.25,1.3897,0.02841
8.5,1.4071,0.02828
8.75,1.4184,0.02818
9,1.4226,0.02829
9.25,1.4224,0.02857
9.5,1.417,0.02921
9.75,1.4076,0.03051
10,1.3964,0.0325
10.25,1.3872,0.03486
10.5,1.3801,0.03727
10.75,1.3745,0.03975
11,1.372,0.04232
11.25,1.3725,0.04484
11.5,1.3742,0.04726
11.75,1.3773,0.04976
12,1.382,0.05221
12.25,1.3899,0.05469
12.5,1.3951,0.0571
12.75,1.4033,0.05981
13,1.4198,0.06214
13.25,1.4176,0.06524
13.5,1.4211,0.06798
13.75,1.43,0.07125
14,1.4262,0.0748
14.25,1.4267,0.07783
14.5,1.4342,0.08162
14.75,1.4201,0.08588
15,1.4054,0.09004
15.25,1.3954,0.09545
15.5,1.3882,0.10046
15.75,1.3796,0.10561
16,1.3752,0.11049
16.25,1.3642,0.11663
16.5,1.3454,0.12383
16.75,1.3189,0.13251
